2012106213,カリスマサンバゴ,boba,2012-05-30,9,0,2,1,6,80000,0,0,アイオイファーム,"[[""バゴ""], [""Nashwan""], [""BlushingGroom""], [""RedGod""], [""RunawayBride""], [""HeightofFashion""], [""Bustino""], [""Highclere""], [""Moonlight'sBox""], [""Nureyev""], [""NorthernDancer""], [""Special""], [""CoupdeGenie""], [""Mr.Prospector""], [""CoupdeFolie""], [""ホシノアテナ""], [""サンデーサイレンス""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""WishingWell""], [""Understanding""], [""MountainFlower""], [""ホシノカミコウチ""], [""Woodman""], [""Mr.Prospector""], [""プレイメイト""], [""SenateAppointee""], [""StormCat""], [""Kermis""]]"
2012106214,チャンピオンムーン,boba,2012-04-18,47,3,8,3,33,1800000,0,0,アイオイファーム,"[[""アドマイヤムーン""], [""エンドスウィープ""], [""フォーティナイナー""], [""Mr.Prospector""], [""File""], [""BroomDance""], [""DanceSpell""], [""WitchingHour""], [""マイケイティーズ""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""ケイティーズファースト""], [""Kris""], [""Katies""], [""ホットスウェル""], [""FusaichiPegasus""], [""Mr.Prospector""], [""RaiseaNative""], [""GoldDigger""], [""AngelFever""], [""Danzig""], [""RowdyAngel""], [""NewMeaning""], [""GeneralMeeting""], [""SeattleSlew""], [""Alydar'sPromise""], [""BigSpirit""], [""BigSpruce""], [""BeautifulSpirit""]]"
2012106215,バリュープラン,boba,2012-04-24,5,0,0,0,5,0,0,0,アイオイファーム,"[[""アドマイヤムーン""], [""エンドスウィープ""], [""フォーティナイナー""], [""Mr.Prospector""], [""File""], [""BroomDance""], [""DanceSpell""], [""WitchingHour""], [""マイケイティーズ""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""ケイティーズファースト""], [""Kris""], [""Katies""], [""ヤマノトウショウ""], [""トウショウボーイ""], [""テスコボーイ""], [""PrincelyGift""], [""Suncourt""], [""ソシアルバターフライ""], [""YourHost""], [""Wisteria""], [""ダイナソシエ""], [""ノーザンテースト""], [""NorthernDancer""], [""LadyVictoria""], [""シヤダイアグリー""], [""エルセンタウロ""], [""グローブターフ""]]"
2012106216,スマートプラネット,hinba,2012-04-07,32,3,3,2,24,59940000,4,0,大柳ファーム,"[[""ファルブラヴ""], [""FairyKing""], [""NorthernDancer""], [""Nearctic""], [""Natalma""], [""FairyBridge""], [""BoldReason""], [""Special""], [""GiftoftheNight""], [""Slewpy""], [""SeattleSlew""], [""RareBouquet""], [""LittleNana""], [""Lithiot""], [""NenanaRoad""], [""アンダルシア""], [""アルカセット""], [""Kingmambo""], [""Mr.Prospector""], [""Miesque""], [""チェサプラナ""], [""Niniski""], [""TopofTheLeague""], [""メイクアスメリー""], [""EasyGoer""], [""Alydar""], [""Relaxing""], [""ダジルミージョリエ""], [""CarrdeNaskra""], [""Mawgrit""]]"
2012106217,ユウダイ,boba,2012-03-19,2,0,0,0,2,0,0,0,大柳ファーム,"[[""タニノギムレット""], [""ブライアンズタイム""], [""Roberto""], [""HailtoReason""], [""Bramalea""], [""Kelley'sDay""], [""Graustark""], [""GoldenTrail""], [""タニノクリスタル""], [""クリスタルパレス""], [""Caro""], [""Hermieres""], [""タニノシーバード""], [""Sea-Bird""], [""Flaxen""], [""カミノウエスト""], [""QuietAmerican""], [""Fappiano""], [""Mr.Prospector""], [""Killaloe""], [""Demure""], [""Dr.Fager""], [""QuietCharm""], [""コンファームドダンサー""], [""GreenDancer""], [""Nijinsky""], [""GreenValley""], [""Confirm""], [""ProudestRoman""], [""Spanked""]]"
2012106218,ナオノコジーン,boba,2012-02-26,1,0,0,0,1,0,0,0,ダイヤモンドファーム,"[[""アドマイヤコジーン""], [""Cozzene""], [""Caro""], [""フォルティノ""], [""Chambord""], [""RidetheTrails""], [""PrinceJohn""], [""Wildwook""], [""アドマイヤマカディ""], [""ノーザンテースト""], [""NorthernDancer""], [""LadyVictoria""], [""ミセスマカディー""], [""トライバルチーフ""], [""Hanina""], [""キスアンドクライ""], [""タイキシャトル""], [""Devil'sBag""], [""Halo""], [""Ballade""], [""ウェルシュマフィン""], [""Caerleon""], [""Muffitys""], [""ペリウィンクル""], [""フォーティナイナー""], [""Mr.Prospector""], [""File""], [""ダジルミージョリエ""], [""CarrdeNaskra""], [""Mawgrit""]]"
2012106219,コインオブスターの2012,boba,2012-02-12,0,0,0,0,0,0,0,0,ダイヤモンドファーム,"[[""スウェプトオーヴァーボード""], [""エンドスウィープ""], [""フォーティナイナー""], [""Mr.Prospector""], [""File""], [""BroomDance""], [""DanceSpell""], [""WitchingHour""], [""SheerIce""], [""Cutlass""], [""Damascus""], [""Aphonia""], [""HeyDollyA.""], [""Ambehaving""], [""SwiftDeal""], [""コインオブスター""], [""ダンスインザダーク""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""ダンシングキイ""], [""Nijinsky""], [""KeyPartner""], [""ロングディライト""], [""ミルジョージ""], [""MillReef""], [""MissCharisma""], [""ノーザンミンクス""], [""ノーザンテースト""], [""シヤダイフライト""]]"
2012106220,サカダッシュ,boba,2012-05-11,62,5,6,6,45,9900000,0,0,ダイヤモンドファーム,"[[""ローレルゲレイロ""], [""キングヘイロー""], [""ダンシングブレーヴ""], [""Lyphard""], [""NavajoPrincess""], [""グッバイヘイロー""], [""Halo""], [""PoundFoolish""], [""ビッグテンビー""], [""テンビー""], [""Caerleon""], [""ShiningWater""], [""モガミヒメ""], [""カコイーシーズ""], [""モガミポイント""], [""デュランティ""], [""サクラバクシンオー""], [""サクラユタカオー""], [""テスコボーイ""], [""アンジェリカ""], [""サクラハゴロモ""], [""ノーザンテースト""], [""クリアアンバー""], [""サクラシルフィード""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""サクラレデイII""], [""RajaBaba""], [""Featherhill""]]"
2012106221,フィールドスラッピ,hinba,2012-04-15,22,2,0,2,18,14500000,0,0,ダイヤモンドファーム,"[[""ヴァーミリアン""], [""エルコンドルパサー""], [""Kingmambo""], [""Mr.Prospector""], [""Miesque""], [""サドラーズギャル""], [""Sadler'sWells""], [""Glenveagh""], [""スカーレットレディ""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""スカーレットローズ""], [""ノーザンテースト""], [""スカーレットインク""], [""フィールドスピカ""], [""パラダイスクリーク""], [""IrishRiver""], [""Riverman""], [""IrishStar""], [""NorthOfEden""], [""Northfields""], [""ツリーオブノレッジ""], [""フィールドブーケ""], [""ジェネラス""], [""Caerleon""], [""DofftheDerby""], [""ラッピング""], [""Mr.Prospector""], [""DutyDance""]]"
2012106222,ニシノヒメヅル,hinba,2012-04-30,0,0,0,0,0,0,0,0,上井農場,"[[""サムライハート""], [""サンデーサイレンス""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""WishingWell""], [""Understanding""], [""MountainFlower""], [""エアグルーヴ""], [""トニービン""], [""カンパラ""], [""SevernBridge""], [""ダイナカール""], [""ノーザンテースト""], [""シャダイフェザー""], [""ダービーキングダム""], [""ロイヤルアカデミーII""], [""Nijinsky""], [""NorthernDancer""], [""FlamingPage""], [""CrimsonSaint""], [""CrimsonSatan""], [""BoleroRose""], [""Acclimatise""], [""ShirleyHeights""], [""MillReef""], [""Hardiemma""], [""Habituee""], [""Habitat""], [""Participator""]]"
2012106223,ターンブルブルー,hinba,2012-04-20,68,8,12,6,42,2290000,0,0,川上牧場,"[[""フサイチコンコルド""], [""Caerleon""], [""Nijinsky""], [""NorthernDancer""], [""FlamingPage""], [""Foreseer""], [""RoundTable""], [""RegalGleam""], [""バレークイーン""], [""Sadler'sWells""], [""NorthernDancer""], [""FairyBridge""], [""SunPrincess""], [""イングリッシュプリンス""], [""SunnyValley""], [""トモロネヴァノウズ""], [""ブライアンズタイム""], [""Roberto""], [""HailtoReason""], [""Bramalea""], [""Kelley'sDay""], [""Graustark""], [""GoldenTrail""], [""リスティアアスリー""], [""スピニングワールド""], [""Nureyev""], [""ImperfectCircle""], [""エリモシューテング""], [""テスコボーイ""], [""デプグリーフ""]]"
2012106224,ケンブリッジゼウス,boba,2012-05-14,25,5,1,1,18,8600000,0,0,川上牧場,"[[""マーベラスサンデー""], [""サンデーサイレンス""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""WishingWell""], [""Understanding""], [""MountainFlower""], [""モミジダンサー""], [""ヴァイスリーガル""], [""NorthernDancer""], [""VictoriaRegina""], [""モミジII""], [""LaughAloud""], [""HoldMeClose""], [""トーヨーサンバ""], [""ティンバーカントリー""], [""Woodman""], [""Mr.Prospector""], [""プレイメイト""], [""FallAspen""], [""Pretense""], [""ChangeWater""], [""サンダードーム""], [""Lyphard""], [""NorthernDancer""], [""Goofed""], [""Mr.P.'sGirl""], [""Mr.Prospector""], [""NativeStreet""]]"
2012106225,インシグニスブルー,hinba,2012-05-26,76,10,6,4,56,4030000,0,0,川上牧場,"[[""マーベラスサンデー""], [""サンデーサイレンス""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""WishingWell""], [""Understanding""], [""MountainFlower""], [""モミジダンサー""], [""ヴァイスリーガル""], [""NorthernDancer""], [""VictoriaRegina""], [""モミジII""], [""LaughAloud""], [""HoldMeClose""], [""ポルタトーリ""], [""マルゼンスキー""], [""Nijinsky""], [""NorthernDancer""], [""FlamingPage""], [""シル""], [""Buckpasser""], [""Quill""], [""ブルーサファイア""], [""Damascus""], [""SwordDancer""], [""Kerala""], [""AncientArt""], [""Tell""], [""BanjaLuka""]]"
2012106226,トゥルッリ,boba,2012-03-16,34,3,1,2,28,31800000,0,0,パカパカファーム,"[[""クロフネ""], [""フレンチデピュティ""], [""DeputyMinister""], [""ViceRegent""], [""MintCopy""], [""Mitterand""], [""HoldYourPeace""], [""LaredoLass""], [""ブルーアヴェニュー""], [""ClassicGoGo""], [""PagoPago""], [""ClassicPerfection""], [""ElizaBlue""], [""Icecapade""], [""コレラ""], [""カーメリタ""], [""Zafonic""], [""GoneWest""], [""Mr.Prospector""], [""Secrettame""], [""Zaizafon""], [""TheMinstrel""], [""Mofida""], [""シルバーレーン""], [""SilverHawk""], [""Roberto""], [""GrisVitesse""], [""StraitLane""], [""Chieftain""], [""LevelSands""]]"
2012106227,ビッグスペンダー,boba,2012-01-30,6,1,0,0,5,5000000,0,0,パカパカファーム,"[[""ネオユニヴァース""], [""サンデーサイレンス""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""WishingWell""], [""Understanding""], [""MountainFlower""], [""ポインテッドパス""], [""Kris""], [""SharpenUp""], [""DoublySure""], [""SilkenWay""], [""Shantung""], [""Boulevard""], [""キーチェスターバーン""], [""BroadBrush""], [""AckAck""], [""BattleJoined""], [""FastTurn""], [""HayPatcher""], [""HoisttheFlag""], [""TurntoTalent""], [""クリスティキャット""], [""MajesticLight""], [""MajesticPrince""], [""Irradiate""], [""TollBooth""], [""Buckpasser""], [""MissyBaba""]]"
2012106228,レッドカノーヴァ,boba,2012-02-20,10,2,1,0,7,14750000,0,0,パカパカファーム,"[[""キングカメハメハ""], [""Kingmambo""], [""Mr.Prospector""], [""RaiseaNative""], [""GoldDigger""], [""Miesque""], [""Nureyev""], [""Pasadoble""], [""マンファス""], [""ラストタイクーン""], [""トライマイベスト""], [""MillPrincess""], [""PilotBird""], [""Blakeney""], [""TheDancer""], [""スープリムゴディス""], [""Theatrical""], [""Nureyev""], [""NorthernDancer""], [""Special""], [""ツリーオブノレッジ""], [""Sassafras""], [""Sensibility""], [""ヴェイルオブアヴァロン""], [""サンダーガルチ""], [""Gulch""], [""LineofThunder""], [""ウインドインハーヘア""], [""Alzao""], [""Burghclere""]]"
2012106229,ユイマール,boba,2012-04-19,53,5,3,6,39,7900000,0,0,パカパカファーム,"[[""ネオユニヴァース""], [""サンデーサイレンス""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""WishingWell""], [""Understanding""], [""MountainFlower""], [""ポインテッドパス""], [""Kris""], [""SharpenUp""], [""DoublySure""], [""SilkenWay""], [""Shantung""], [""Boulevard""], [""チアズヒカリ""], [""マヤノトップガン""], [""ブライアンズタイム""], [""Roberto""], [""Kelley'sDay""], [""アルプミープリーズ""], [""BlushingGroom""], [""Swiss""], [""サラトガシャドーズ""], [""SaratogaSix""], [""Alydar""], [""PricelessFame""], [""DreamTeam""], [""Cox'sRidge""], [""LikelyDouble""]]"
2012106230,ロジナン,hinba,2012-02-18,5,0,0,1,4,2300000,0,0,パカパカファーム,"[[""ディープインパクト""], [""サンデーサイレンス""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""WishingWell""], [""Understanding""], [""MountainFlower""], [""ウインドインハーヘア""], [""Alzao""], [""Lyphard""], [""LadyRebecca""], [""Burghclere""], [""Busted""], [""Highclere""], [""ナン""], [""HighYield""], [""StormCat""], [""StormBird""], [""Terlingua""], [""ScooptheGold""], [""フォーティナイナー""], [""LeapLively""], [""TripAroundHeaven""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""KeytoFlight""], [""KeytotheMint""], [""FlightDancer""]]"
2012106231,エイシンマジクル,boba,2012-03-12,11,1,0,2,8,150000,0,0,パカパカファーム,"[[""スペシャルウィーク""], [""サンデーサイレンス""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""WishingWell""], [""Understanding""], [""MountainFlower""], [""キャンペンガール""], [""マルゼンスキー""], [""Nijinsky""], [""シル""], [""レディーシラオキ""], [""セントクレスピン""], [""ミスアシヤガワ""], [""ミラクルプリンセス""], [""タイキシャトル""], [""Devil'sBag""], [""Halo""], [""Ballade""], [""ウェルシュマフィン""], [""Caerleon""], [""Muffitys""], [""プリンセスリーマ""], [""Affirmed""], [""ExclusiveNative""], [""Won'tTellYou""], [""FirstFling""], [""Nijinsky""], [""FastApproach""]]"
2012106232,ヒルノデンハーグ,boba,2012-03-25,30,3,2,4,21,40300000,0,0,オリエント牧場,"[[""ディープスカイ""], [""アグネスタキオン""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""アグネスフローラ""], [""ロイヤルスキー""], [""アグネスレディー""], [""アビ""], [""Chief'sCrown""], [""Danzig""], [""SixCrowns""], [""Carmelized""], [""KeytotheMint""], [""Carmelize""], [""ゴルフガール""], [""Kingmambo""], [""Mr.Prospector""], [""RaiseaNative""], [""GoldDigger""], [""Miesque""], [""Nureyev""], [""Pasadoble""], [""Freesia""], [""Cox'sRidge""], [""BestTurn""], [""OurMartha""], [""FiestaLibre""], [""Damascus""], [""Cappella""]]"
2012106233,グディーズタイガー,boba,2012-03-01,5,0,0,0,5,920000,0,0,オリエント牧場,"[[""アドマイヤムーン""], [""エンドスウィープ""], [""フォーティナイナー""], [""Mr.Prospector""], [""File""], [""BroomDance""], [""DanceSpell""], [""WitchingHour""], [""マイケイティーズ""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""ケイティーズファースト""], [""Kris""], [""Katies""], [""シルキーグルーヴ""], [""トニービン""], [""カンパラ""], [""Kalamoun""], [""StatePension""], [""SevernBridge""], [""Hornbeam""], [""PriddyFair""], [""ルビータイガー""], [""Ahonoora""], [""Lorenzaccio""], [""HelenNichols""], [""Hayati""], [""Hotfoot""], [""Silecia""]]"
2012106234,ハヤブサヒカリ,boba,2012-04-26,39,1,2,2,34,3830000,1,0,ケイズ,"[[""ファルブラヴ""], [""FairyKing""], [""NorthernDancer""], [""Nearctic""], [""Natalma""], [""FairyBridge""], [""BoldReason""], [""Special""], [""GiftoftheNight""], [""Slewpy""], [""SeattleSlew""], [""RareBouquet""], [""LittleNana""], [""Lithiot""], [""NenanaRoad""], [""ダンスインザムーン""], [""ダンスインザダーク""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""ダンシングキイ""], [""Nijinsky""], [""KeyPartner""], [""スーパーリヴリア""], [""リヴリア""], [""Riverman""], [""Dahlia""], [""ダンサーズカップ""], [""GreenDancer""], [""LovingCup""]]"
2012106235,アーミーガール,hinba,2012-04-13,32,5,3,3,21,1080000,0,0,土井仁,"[[""フサイチホウオー""], [""ジャングルポケット""], [""トニービン""], [""カンパラ""], [""SevernBridge""], [""ダンスチャーマー""], [""Nureyev""], [""SkillfulJoy""], [""アドマイヤサンデー""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""ムーンインディゴ""], [""ElGranSenor""], [""Madelia""], [""アーミーリニア""], [""ジェイドロバリー""], [""Mr.Prospector""], [""RaiseaNative""], [""GoldDigger""], [""Number""], [""Nijinsky""], [""Special""], [""ヘイセイイブ""], [""ノーザンテースト""], [""NorthernDancer""], [""LadyVictoria""], [""イコノクラスト""], [""NewChapter""], [""Agujita""]]"
2012106236,エピルス,boba,2012-04-13,66,2,3,7,54,3620000,0,0,土井仁,"[[""ノボジャック""], [""フレンチデピュティ""], [""DeputyMinister""], [""ViceRegent""], [""MintCopy""], [""Mitterand""], [""HoldYourPeace""], [""LaredoLass""], [""フライトオブエンジェルス""], [""アフリート""], [""Mr.Prospector""], [""PoliteLady""], [""Intently""], [""Drone""], [""NaughtyIntentions""], [""エイユーアグネス""], [""ダンスインザダーク""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""ダンシングキイ""], [""Nijinsky""], [""KeyPartner""], [""エイユーイチバン""], [""ヤマニンスキー""], [""Nijinsky""], [""アンメンシヨナブル""], [""ベップイチバン""], [""シーホーク""], [""トーエイプリンセス""]]"
2012106237,パーティメーカー,boba,2012-04-14,45,4,2,4,35,2300000,3,0,昭和牧場,"[[""パイロ""], [""Pulpit""], [""A.P.Indy""], [""SeattleSlew""], [""WeekendSurprise""], [""Preach""], [""Mr.Prospector""], [""Narrate""], [""WildVision""], [""WildAgain""], [""Icecapade""], [""Bushel-n-Peck""], [""Carol'sWonder""], [""PasstheTab""], [""CarolsChristmas""], [""スプリングパレット""], [""タイキシャトル""], [""Devil'sBag""], [""Halo""], [""Ballade""], [""ウェルシュマフィン""], [""Caerleon""], [""Muffitys""], [""ショウワハナミ""], [""サンシャインボーイ""], [""テスコボーイ""], [""ソーダストリーム""], [""ヒカルカマタ""], [""アイアンリージ""], [""コランディア""]]"
2012106238,ピースワンポイント,boba,2012-05-20,51,8,8,7,28,1800000,0,0,昭和牧場,"[[""ダンスインザダーク""], [""サンデーサイレンス""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""WishingWell""], [""Understanding""], [""MountainFlower""], [""ダンシングキイ""], [""Nijinsky""], [""NorthernDancer""], [""FlamingPage""], [""KeyPartner""], [""KeytotheMint""], [""NativePartner""], [""レッドダイヤモンド""], [""エルハーブ""], [""Chief'sCrown""], [""Danzig""], [""SixCrowns""], [""Histoire""], [""Riverman""], [""Helvetie""], [""マチカネエルベ""], [""アローエクスプレス""], [""スパニッシュイクスプレス""], [""ソーダストリーム""], [""ミスカマダ""], [""ネプテューヌス""], [""サチカマダ""]]"
2012106239,コスモアルバトロス,boba,2012-04-29,101,10,14,14,63,9890000,0,0,宮村牧場,"[[""スーパーホーネット""], [""ロドリゴデトリアーノ""], [""ElGranSenor""], [""NorthernDancer""], [""SexAppeal""], [""HotPrincess""], [""ホットスパーク""], [""Aspara""], [""ユウサンポリッシュ""], [""エルセニョール""], [""Valdez""], [""SunriseSue""], [""エルゼビアー""], [""Elocutionist""], [""FriendlyRelations""], [""ホクセツエオス""], [""バブルガムフェロー""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""バブルカンパニー""], [""Lyphard""], [""Prodice""], [""ユニコンプロップ""], [""ミスターシービー""], [""トウショウボーイ""], [""シービークイン""], [""ツルミスター""], [""イエローゴッド""], [""フジコウ""]]"
2012106240,ソチ,boba,2012-04-24,34,0,1,0,33,110000,0,0,大滝康晴,"[[""ブラックタイド""], [""サンデーサイレンス""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""WishingWell""], [""Understanding""], [""MountainFlower""], [""ウインドインハーヘア""], [""Alzao""], [""Lyphard""], [""LadyRebecca""], [""Burghclere""], [""Busted""], [""Highclere""], [""アドベンチャーオン""], [""Relaunch""], [""InReality""], [""Intentionally""], [""MyDearGirl""], [""FoggyNote""], [""TheAxe""], [""SilverSong""], [""WhyMeLord""], [""BoldReasoning""], [""Boldnesian""], [""ReasontoEarn""], [""Tomorrowland""], [""PappaFourway""], [""Gleam""]]"
2012106241,レオベスト,boba,2012-05-02,61,4,6,14,37,7160000,2,0,海馬沢明,"[[""スクリーンヒーロー""], [""グラスワンダー""], [""SilverHawk""], [""Roberto""], [""GrisVitesse""], [""Ameriflora""], [""Danzig""], [""GracefulTouch""], [""ランニングヒロイン""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""ダイナアクトレス""], [""ノーザンテースト""], [""モデルスポート""], [""ピュールアムール""], [""フサイチコンコルド""], [""Caerleon""], [""Nijinsky""], [""Foreseer""], [""バレークイーン""], [""Sadler'sWells""], [""SunPrincess""], [""アナスミラビリス""], [""リアルシャダイ""], [""Roberto""], [""DesertVixen""], [""スカーレットブルー""], [""ノーザンテースト""], [""スカーレットインク""]]"
2012106242,スプリングハロー,boba,2012-04-10,29,1,3,8,17,700000,0,0,今野活博,"[[""スクリーンヒーロー""], [""グラスワンダー""], [""SilverHawk""], [""Roberto""], [""GrisVitesse""], [""Ameriflora""], [""Danzig""], [""GracefulTouch""], [""ランニングヒロイン""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""ダイナアクトレス""], [""ノーザンテースト""], [""モデルスポート""], [""パラダイスキャリー""], [""ブラックタキシード""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""オーピーキャット""], [""StormCat""], [""PrincessS.""], [""キャリーファースト""], [""ルイヴィルサミット""], [""RajaBaba""], [""GoMarch""], [""バーバーロビン""], [""バーバー""], [""スズロビン""]]"
2012106243,キングオブザメイン,boba,2012-04-10,47,2,9,3,33,4110000,0,0,今野活博,"[[""サムライハート""], [""サンデーサイレンス""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""WishingWell""], [""Understanding""], [""MountainFlower""], [""エアグルーヴ""], [""トニービン""], [""カンパラ""], [""SevernBridge""], [""ダイナカール""], [""ノーザンテースト""], [""シャダイフェザー""], [""ユウカスミレ""], [""サニーブライアン""], [""ブライアンズタイム""], [""Roberto""], [""Kelley'sDay""], [""サニースイフト""], [""スイフトスワロー""], [""サニーロマン""], [""カイウンカツヒメ""], [""スズカコバン""], [""マルゼンスキー""], [""サリュウコバン""], [""アンスイーム""], [""サンシャインボーイ""], [""アンセルモ""]]"
2012106244,ガンバルタイヨー,boba,2012-04-30,73,2,8,10,53,3710000,0,0,今野活博,"[[""ルースリンド""], [""エルコンドルパサー""], [""Kingmambo""], [""Mr.Prospector""], [""Miesque""], [""サドラーズギャル""], [""Sadler'sWells""], [""Glenveagh""], [""ルーズブルーマーズ""], [""DeputyMinister""], [""ViceRegent""], [""MintCopy""], [""LateBloomer""], [""StageDoorJohnny""], [""DunceCap""], [""ライトミー""], [""トレボロ""], [""Roberto""], [""HailtoReason""], [""Bramalea""], [""CostlyDream""], [""Cohoes""], [""Dan'sDream""], [""フォーシイテイア""], [""Caro""], [""フォルティノ""], [""Chambord""], [""モスカテラ""], [""Mossborough""], [""Violetta""]]"
2012106245,フォーシーズン,boba,2012-04-07,1,0,0,0,1,0,0,0,豊巻牧場,"[[""スクリーンヒーロー""], [""グラスワンダー""], [""SilverHawk""], [""Roberto""], [""GrisVitesse""], [""Ameriflora""], [""Danzig""], [""GracefulTouch""], [""ランニングヒロイン""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""ダイナアクトレス""], [""ノーザンテースト""], [""モデルスポート""], [""バジェーナハーバー""], [""スキャン""], [""Mr.Prospector""], [""RaiseaNative""], [""GoldDigger""], [""Video""], [""Nijinsky""], [""Foreseer""], [""ホエールハーバー""], [""ポリッシュパトリオット""], [""Danzig""], [""MariaWaleska""], [""ポットウオーマー""], [""ターゴワイス""], [""ポットスピード""]]"
2012106246,シャープストン,boba,2012-04-20,31,0,0,1,30,50000,0,0,豊巻牧場,"[[""スターキングマン""], [""Kingmambo""], [""Mr.Prospector""], [""RaiseaNative""], [""GoldDigger""], [""Miesque""], [""Nureyev""], [""Pasadoble""], [""PrincesseTimide""], [""BlushingGroom""], [""RedGod""], [""RunawayBride""], [""RigidPrincess""], [""NeverBend""], [""CrownedQueen""], [""フジバラード""], [""スペシャルウィーク""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""キャンペンガール""], [""マルゼンスキー""], [""レディーシラオキ""], [""フジレインボー""], [""フォーティナイナー""], [""Mr.Prospector""], [""File""], [""ミスイエロー""], [""イエローゴッド""], [""タマコダマ""]]"
2012106247,ハードアスリート,boba,2012-05-17,18,1,0,1,16,8180000,0,0,平山牧場,"[[""ゴールドアリュール""], [""サンデーサイレンス""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""WishingWell""], [""Understanding""], [""MountainFlower""], [""ニキーヤ""], [""Nureyev""], [""NorthernDancer""], [""Special""], [""ReluctantGuest""], [""Hostage""], [""VaguelyRoyal""], [""ザフェイツ""], [""ブライアンズタイム""], [""Roberto""], [""HailtoReason""], [""Bramalea""], [""Kelley'sDay""], [""Graustark""], [""GoldenTrail""], [""ミスシャグラ""], [""Danzig""], [""NorthernDancer""], [""PasdeNom""], [""DustyDollar""], [""Kris""], [""Sauceboat""]]"
2012106248,グロリアバローズ,boba,2012-05-28,63,6,8,10,39,1800000,0,0,平山牧場,"[[""シンボリクリスエス""], [""KrisS.""], [""Roberto""], [""HailtoReason""], [""Bramalea""], [""SharpQueen""], [""Princequillo""], [""Bridgework""], [""TeeKay""], [""GoldMeridian""], [""SeattleSlew""], [""QueenLouie""], [""TriArgo""], [""TriJet""], [""HailProudly""], [""バイリンガル""], [""DeputyMinister""], [""ViceRegent""], [""NorthernDancer""], [""VictoriaRegina""], [""MintCopy""], [""Bunty'sFlight""], [""Shakney""], [""Kristana""], [""Kris""], [""SharpenUp""], [""DoublySure""], [""Sleat""], [""SantaClaus""], [""BelleofAthens""]]"
2012106249,マネキネコ,boba,2012-05-19,6,0,0,1,5,500000,0,0,藤本直弘,"[[""アドマイヤマックス""], [""サンデーサイレンス""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""WishingWell""], [""Understanding""], [""MountainFlower""], [""ダイナシュート""], [""ノーザンテースト""], [""NorthernDancer""], [""LadyVictoria""], [""シヤダイマイン""], [""ヒッティングアウェー""], [""ファンシミン""], [""ブルーファンタジア""], [""ブライアンズタイム""], [""Roberto""], [""HailtoReason""], [""Bramalea""], [""Kelley'sDay""], [""Graustark""], [""GoldenTrail""], [""イルドルチェ""], [""イルドブルボン""], [""Nijinsky""], [""Roseliere""], [""アルプミープリーズ""], [""BlushingGroom""], [""Swiss""]]"
2012106250,コスモアルヘナ,boba,2012-04-30,51,3,3,3,42,42690000,0,0,昭和牧場,"[[""キンシャサノキセキ""], [""フジキセキ""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""ミルレーサー""], [""LeFabuleux""], [""Marston'sMill""], [""ケルトシャーン""], [""PleasantColony""], [""HisMajesty""], [""SunColony""], [""Featherhill""], [""Lyphard""], [""LadyBerry""], [""アサンブラージュ""], [""タイキシャトル""], [""Devil'sBag""], [""Halo""], [""Ballade""], [""ウェルシュマフィン""], [""Caerleon""], [""Muffitys""], [""サークルメモリー""], [""エブロス""], [""Mr.Prospector""], [""Scuff""], [""サークルショウワ""], [""モンテプリンス""], [""サークルカマダ""]]"
